Column1,Q-1-a-1,Q-1-a-2,Q-1-a-3,Q-1-b-1,Q-1-b-2,Q-1-b-3,Q-1-c-1,Q-1-c-2,Q-1-c-3,Q-2-a-1,Q-2-a-2,Q-2-a-3,Q-2-b-1,Q-2-b-2,Q-2-b-3,Q-2-c-1,Q-2-c-2,Q-2-c-3,Q-3-a-1,Q-3-a-2,Q-3-a-3,Q-3-b-1,Q-3-b-2,Q-3-b-3,Q-3-c-1,Q-3-c-2,Q-3-c-3,Q-4-a-1,Q-4-a-2,Q-4-a-3,Q-4-b-1,Q-4-b-2,Q-4-b-3,Q-4-c-1,Q-4-c-2,Q-4-c-3,Q-5-a-1,Q-5-a-2,Q-5-a-3,Q-5-b-1,Q-5-b-2,Q-5-b-3,Q-5-c-1,Q-5-c-2,Q-5-c-3,Other,Column2
38030236,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,None,0,1,None,1,0,10,1,10,No specific population and characetristics of dataset are limited,0,1,None,4,0,10,4,10,None,0,1,None,,llama3-2
38030236,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,None,0,1,None,1,0,10,1,10,No specific population and characetristics of dataset are limited,0,1,None,3,0,10,3,10,None,0,1,None,,deepseek
38030236,2,0,10,2,10,Includes subcategories,0,1,None,3,0,10,3,10,None,0,1,None,2,1,9,1,10,includes other event mining ,0,1,None,1,0,10,1,10,No specific population and characetristics of dataset are limited,0,1,None,0,0,1,0,1,None,4,10,Did not extract anay result,,o4-mini
38030236,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,2,1,9,1,10,includes other event mining ,0,1,None,1,0,10,1,10,No specific population and characetristics of dataset are limited,0,1,None,5,0,10,5,10,None,0,1,None,,gpt4-1
38030236,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,None,0,1,None,1,0,10,1,10,No specific population and characetristics of dataset are limited,0,1,None,3,0,10,3,10,None,0,1,None,,gpt_4o
38030236,2,0,10,2,10,Includes subcategories,0,1,None,3,0,10,3,10,None,0,1,None,2,1,9,1,10,includes other event mining ,0,1,None,1,0,10,1,10,No specific population and characetristics of dataset are limited,0,1,None,8,0,10,8,10,None,0,1,None,,gpt_5
38030236,3,0,10,3,10,Includes subcategories,,,,3,0,10,3,10,None,0,1,None,2,1,9,1,10,includes other event mining ,0,1,None,1,0,10,1,10,No specific population and characetristics of dataset are limited,0,1,None,5,0,10,5,10,None,0,1,None,,gpt_5mini
37718242,2,0,10,2,10,Includes subcategories,0,1,None,2,0,10,2,10,Includes the subcategories,0,1,None,9,0,10,9,10,None,0,1,None,1,0,10,1,10,No specific population and characetristics of dataset are limited,0,1,None,2,0,10,2,10,None,0,1,None,,llama3
37718242,1,0,10,1,10,None,0,1,None,1,0,10,1,10,None,0,1,None,9,0,10,9,10,None,0,1,None,1,0,10,1,10,No specific population and characetristics of dataset are limited,0,1,None,2,0,10,2,10,None,0,1,None,,llama3-2
37718242,1,0,10,1,10,None,0,1,None,1,0,10,1,10,None,0,1,None,0,0,1,0,1,Did not extract at all,9,10,Missing all methods,0,0,1,0,1,No specific population and characetristics of dataset are limited,1,10,Did not extract population results,2,0,10,2,10,None,0,1,None,,deepseek
37718242,2,0,10,2,10,Includes subcategories,0,1,None,2,0,10,2,10,Includes the subcategories,0,1,None,11,0,10,11,10,None,0,1,None,1,0,10,1,10,No specific population and characetristics of dataset are limited,0,1,None,2,0,10,2,10,None,0,1,None,,o4-mini
37718242,2,0,10,2,10,Includes subcategories,0,1,None,2,0,10,2,10,Includes the subcategories,0,1,None,6,0,10,6,10,None,4,5,Missing a few sensitivity methods,1,0,10,1,10,No specific population and characetristics of dataset are limited,0,1,None,2,0,10,2,10,None,0,1,None,,gpt4-1
37718242,2,0,10,2,10,Includes subcategories,0,1,None,2,0,10,2,10,Includes the subcategories,0,1,None,3,0,10,3,10,None,7,8,Missing subcategories,1,0,10,1,10,No specific population and characetristics of dataset are limited,0,1,None,2,0,10,2,10,None,0,1,None,,gpt_4o
37718242,2,0,10,2,10,Includes subcategories,0,1,None,2,0,10,2,10,Includes the subcategories,0,1,None,11,0,10,11,10,None,0,1,None,1,0,10,1,10,No specific population and characetristics of dataset are limited,0,1,None,2,0,10,2,10,None,0,1,None,,gpt_5
37718242,3,0,10,3,10,Includes subcategories,0,1,None,3,0,10,3,10,Includes the subcategories,0,1,None,11,0,10,11,10,None,0,1,None,1,0,10,1,10,No specific population and characetristics of dataset are limited,0,1,None,2,0,10,2,10,None,0,1,None,,gpt_5mini
32714368,3,0,10,3,10,None,0,1,None,7,0,10,7,10,None,0,1,None,7,0,10,7,10,None,0,1,None,1,0,10,1,10,No specific population and characetristics of dataset are limited,0,1,None,8,0,10,8,10,None,0,1,None,,llama3
32714368,3,0,10,3,10,None,0,1,None,7,0,10,7,10,None,0,1,None,7,0,10,7,10,None,0,1,None,1,0,10,1,10,No specific population and characetristics of dataset are limited,0,1,None,10,0,10,10,10,None,0,1,None,,llama3-2
32714368,2,0,10,2,10,None,3,8,Just presents the blanket exposure from title,2,0,10,2,10,None,7,8,extracted the blanket outcome in title,4,0,10,4,10,None,3,4,missing sensitivity methods,1,0,10,1,10,No specific population and characetristics of dataset are limited,0,1,None,10,0,10,10,10,None,0,1,None,,deepseek
32714368,3,0,10,3,10,None,0,1,None,5,0,10,5,10,None,0,1,None,8,0,10,8,10,None,0,1,None,1,0,10,1,10,No specific population and characetristics of dataset are limited,0,1,None,10,0,10,10,10,None,0,1,None,,o4-mini
32714368,3,0,10,3,10,None,0,1,None,5,0,10,5,10,None,0,1,None,8,0,10,8,10,None,0,1,None,1,0,10,1,10,No specific population and characetristics of dataset are limited,0,1,None,10,0,10,10,10,None,0,1,None,,gpt4-1
32714368,3,0,10,3,10,None,0,1,None,5,0,10,5,10,None,0,1,None,4,0,10,4,10,None,3,4,missing sensitivity methods,1,0,10,1,10,No specific population and characetristics of dataset are limited,0,1,None,10,0,10,10,10,None,0,1,None,,gpt_4o
32714368,3,0,10,3,10,None,0,1,None,5,0,10,5,10,None,0,1,None,8,0,10,8,10,None,0,1,None,1,0,10,1,10,No specific population and characetristics of dataset are limited,0,1,None,10,0,10,10,10,None,0,1,None,,gpt_5
32714368,3,0,10,3,10,None,0,1,None,5,0,10,5,10,None,0,1,None,8,0,10,8,10,None,0,1,None,1,0,10,1,10,No specific population and characetristics of dataset are limited,0,1,None,10,0,10,10,10,None,0,1,None,,gpt_5mini
35011056,5,0,10,5,10,None,0,1,None,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,More details on dataset,0,1,None,7,0,10,7,10,None,0,1,None,,llama3
35011056,5,0,10,5,10,None,0,1,None,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,More details on dataset,0,1,None,7,0,10,7,10,None,0,1,None,,llama3-2
35011056,5,0,10,5,10,None,0,1,None,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,More details on dataset,0,1,None,7,0,10,7,10,None,0,1,None,,deepseek
35011056,5,0,10,5,10,None,0,1,None,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,More details on dataset,0,1,None,7,0,10,7,10,None,0,1,None,,o4-mini
35011056,5,0,10,5,10,None,0,1,None,1,0,10,1,10,None,0,1,None,5,0,10,5,10,None,0,1,None,1,0,10,1,10,More details on dataset,0,1,None,7,0,10,7,10,None,0,1,None,,gpt4-1
35011056,5,0,10,5,10,None,0,1,None,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,More details on dataset,0,1,None,7,0,10,7,10,None,0,1,None,,gpt_4o
35011056,5,0,10,5,10,None,0,1,None,1,0,10,1,10,None,0,1,None,5,0,10,5,10,None,0,1,None,1,0,10,1,10,More details on dataset,0,1,None,7,0,10,7,10,None,0,1,None,,gpt_5
35011056,5,0,10,5,10,None,0,1,None,1,0,10,1,10,None,0,1,None,5,0,10,5,10,None,0,1,None,1,0,10,1,10,More details on dataset,0,1,None,7,0,10,7,10,None,0,1,None,,gpt_5mini
34023889,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,,llama3
34023889,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,More details on dataset,0,1,None,5,0,10,5,10,None,0,1,None,,llama3-2
34023889,1,0,10,1,10,None,0,1,None,1,0,10,1,10,None,1,5,Missing one outcome,3,1,9,2,10,None,0,1,None,1,0,10,1,10,More details on dataset,0,1,None,2,0,10,2,10,None,0,1,None,,deepseek
34023889,2,0,10,2,10,None,0,1,None,3,0,10,3,10,None,0,1,None,6,0,10,6,10,None,0,1,None,1,0,10,1,10,More details on dataset,0,1,None,5,0,10,5,10,None,0,1,None,,o4-mini
34023889,2,0,10,2,10,None,0,1,None,3,0,10,3,10,None,0,1,None,5,0,10,5,10,None,0,1,None,1,0,10,1,10,More details on dataset,0,1,None,5,0,10,5,10,None,0,1,None,,gpt4-1
34023889,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,3,0,10,2,10,No details on other category,0,1,None,1,0,10,1,10,More details on dataset,0,1,None,5,0,10,5,10,None,0,1,None,,gpt_4o
34023889,2,0,10,2,10,None,0,1,None,3,0,10,3,10,None,0,1,None,6,0,10,6,10,None,0,1,None,1,0,10,1,10,More details on dataset,0,1,None,5,0,10,5,10,None,0,1,None,,gpt_5
34023889,2,0,10,2,10,None,0,1,None,3,0,10,3,10,None,0,1,None,7,0,10,7,10,None,0,1,None,1,0,10,1,10,More details on dataset,0,1,None,5,0,10,5,10,None,0,1,None,,gpt_5mini
36936171,3,0,10,3,10,None,0,1,None,1,0,10,1,10,None,0,1,None,5,0,10,5,10,None,0,1,None,1,0,10,1,10,None,0,1,None,1,0,10,1,10,None,0,1,None,,llama3
36936171,4,0,10,4,10,Includes exposure supercategory,0,1,None,1,0,10,1,10,None,0,1,None,5,0,10,5,10,None,0,1,None,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,,llama3-2
36936171,3,0,10,3,10,None,0,1,None,1,0,10,1,10,None,0,1,None,4,0,10,4,10,None,0,1,None,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,,deepseek
36936171,3,0,10,3,10,None,0,1,None,1,0,10,1,10,None,0,1,None,7,0,10,7,10,None,0,1,None,1,0,10,1,10,More details on dataset,0,1,None,2,0,10,2,10,None,0,1,None,,o4-mini
36936171,3,0,10,3,10,None,0,1,None,1,0,10,1,10,None,0,1,None,6,0,10,6,10,None,0,1,None,1,0,10,1,10,More details on dataset,0,1,None,2,0,10,2,10,None,0,1,None,,gpt4-1
36936171,1,0,10,1,10,None,2,3,Missing subcategories,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,More details on dataset,0,1,None,1,0,10,1,10,None,0,1,None,,gpt_4o
36936171,3,0,10,3,10,None,0,1,None,1,0,10,1,10,None,0,1,None,6,0,10,6,10,None,0,1,None,1,0,10,1,10,More details on dataset,0,1,None,2,0,10,2,10,None,0,1,None,,gpt_5
36936171,3,0,10,3,10,None,0,1,None,1,0,10,1,10,None,0,1,None,7,0,10,7,10,None,0,1,None,1,0,10,1,10,More details on dataset,0,1,None,2,0,10,2,10,None,0,1,None,,gpt_5mini
36738839,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,,llama3
36738839,5,1,10,4,10,Includes mediators,0,1,None,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,No specific ancestry but some general dataset charecteristics,0,1,None,8,0,10,8,10,None,0,1,None,,llama3-2
36738839,7,3,10,4,10,includes mediators,0,1,None,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,No specific ancestry but some general dataset charecteristics,0,1,None,7,0,10,7,10,None,0,1,None,,deepseek
36738839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,o4-mini
36738839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,gpt4-1
36738839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,gpt_4o
36738839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,gpt_5
36738839,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,gpt_5mini
37822602,1,0,10,1,10,None,0,1,None,4,0,10,4,10,None,0,1,None,7,0,10,7,10,None,0,1,None,1,0,10,1,10,No specific ancestry but some general dataset charecteristics,0,1,None,2,0,10,2,10,None,0,1,None,,llama3
37822602,1,0,10,1,10,None,0,1,None,4,0,10,4,10,None,0,1,None,10,0,10,10,10,None,0,1,None,1,0,10,1,10,No specific ancestry but some general dataset charecteristics,0,1,None,4,0,10,4,10,None,0,1,None,,llama3-2
37822602,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,2,5,Missing some two outcomes,6,0,10,6,10,None,0,1,None,1,0,10,1,10,No specific ancestry but some general dataset charecteristics,0,1,None,2,0,10,2,10,None,0,1,None,,deepseek
37822602,2,0,10,2,10,includes subcategories,0,1,None,4,0,10,4,10,None,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,No specific ancestry but more details on general dataset charecteristics,0,1,None,2,0,10,2,10,None,0,1,None,,o4-mini
37822602,3,0,10,3,10,includes subcategories,0,1,None,4,0,10,4,10,None,0,1,None,11,0,10,11,10,None,0,1,None,1,0,10,1,10,No specific ancestry but more details on general dataset charecteristics,0,1,None,2,0,10,2,10,None,0,1,None,,gpt4-1
37822602,1,0,10,1,10,None,0,1,None,5,0,10,5,10,includes broad category,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,No specific ancestry but some general dataset charecteristics,0,1,None,2,0,10,2,10,None,0,1,None,,gpt_4o
37822602,3,0,10,3,10,includes subcategories,0,1,None,4,0,10,4,10,None,0,1,None,12,0,10,12,10,None,0,1,None,1,0,10,1,10,No specific ancestry but more details on general dataset charecteristics,0,1,None,2,0,10,2,10,None,0,1,None,,gpt_5
37822602,3,0,10,3,10,includes subcategories,0,1,None,4,0,10,4,10,None,0,1,None,12,0,10,12,10,None,0,1,None,1,0,10,1,10,No specific ancestry but more details on general dataset charecteristics,0,1,None,2,0,10,2,10,None,0,1,None,,gpt_5mini
32529581,2,0,10,2,10,None,0,1,None,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,No specific ancestry but some general dataset charecteristics,0,1,None,3,0,10,3,10,None,0,1,None,,llama3
32529581,2,0,10,2,10,None,0,1,None,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,No specific ancestry but some general dataset charecteristics,0,1,None,4,0,10,4,10,None,0,1,None,,llama3-2
32529581,2,0,10,2,10,None,0,1,None,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,No specific ancestry but some general dataset charecteristics,0,1,None,2,0,10,2,10,None,0,1,None,,deepseek
32529581,4,0,10,4,10,includes subcategories,0,1,None,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,No specific ancestry but more details on general dataset charecteristics,0,1,None,2,0,10,2,10,None,0,1,None,,o4-mini
32529581,2,0,10,2,10,Broad categories,0,1,None,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,No specific ancestry but more details on general dataset charecteristics,0,1,None,2,0,10,2,10,None,0,1,None,,gpt4-1
32529581,2,0,10,2,10,Broad categories,0,1,None,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,No specific ancestry but some general dataset charecteristics,0,1,None,2,0,10,2,10,None,0,1,None,,gpt_4o
32529581,4,0,10,4,10,includes subcategories,0,1,None,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,No specific ancestry but more details on general dataset charecteristics,0,1,None,4,0,10,4,10,None,0,1,None,,gpt_5
32529581,4,0,10,4,10,includes subcategories,0,1,None,1,0,10,1,10,None,0,1,None,2,0,10,2,10,None,0,1,None,1,0,10,1,10,No specific ancestry but more details on general dataset charecteristics,0,1,None,2,0,10,2,10,None,0,1,None,,gpt_5mini
36793015,1,0,10,1,10,None,0,1,None,1,0,10,1,10,None,4,6,Does not report outcome subcategories,2,0,10,2,10,None,0,1,None,1,0,10,1,10,No specific ancestry but some general dataset charecteristics,0,1,None,4,0,10,4,10,None,0,1,None,,llama3
36793015,1,0,10,1,10,None,0,1,None,4,0,10,4,10,None,0,1,None,1,0,10,1,10,None,1,3,None,1,0,10,1,10,No specific ancestry but some general dataset charecteristics,0,1,None,3,0,10,3,10,None,0,1,None,,llama3-2
36793015,2,1,10,1,10,None,0,1,None,0,0,1,0,1,None,1,10,Did not extract instead the outcome is classified under exposure,3,0,10,3,10,None,0,1,None,1,0,10,1,10,No specific ancestry but some general dataset charecteristics,0,1,None,3,0,10,3,10,None,0,1,None,,deepseek
36793015,3,0,10,3,10,None,0,1,None,2,0,10,2,10,None,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,No specific ancestry but more details on general dataset charecteristics,0,1,None,3,0,10,3,10,None,0,1,None,Bidirectional MR,o4-mini
36793015,2,0,10,2,10,None,0,1,None,2,0,10,2,10,None,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,No specific ancestry but more details on general dataset charecteristics,0,1,None,3,0,10,3,10,None,0,1,None,Bidirectional MR,gpt4-1
36793015,1,0,10,1,10,None,0,1,None,1,0,10,1,10,None,0,1,Does not extract subcategories of the outcome,3,0,10,3,10,None,0,1,None,1,0,10,1,10,No specific ancestry and empty list,0,1,None,3,0,10,3,10,None,0,1,None,Extracted exposure and outcome for forward MR only,gpt_4o
36793015,4,0,10,4,10,None,0,1,None,3,0,10,3,10,None,0,1,Includes subcategories,3,0,10,3,10,None,0,1,None,1,0,10,1,10,No specific ancestry but more details on general dataset charecteristics,0,1,None,3,0,10,3,10,None,0,1,None,Bidirectional MR,gpt_5
36793015,4,0,10,4,10,None,0,1,None,5,0,10,5,10,None,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,No specific ancestry but more details on general dataset charecteristics,0,1,None,3,0,10,3,10,None,0,1,None,Bidirectional MR,gpt_5mini
36909950,1,0,10,1,10,Reports the exposure super category,6,8,missing exposure subcategories,1,0,10,1,10,None,0,1,None,9,0,10,9,10,None,0,1,None,1,0,10,1,10,No specific ancestry and empty list,0,1,None,3,0,10,3,10,None,0,1,None,,llama3
36909950,7,0,10,7,10,None,0,1,None,1,0,10,1,10,None,0,1,None,8,0,10,8,10,None,0,1,None,1,0,10,1,10,No specific ancestry but more details on general dataset charecteristics,0,1,None,8,0,10,8,10,None,0,1,None,,llama3-2
36909950,7,0,10,7,10,None,0,1,None,1,0,10,1,10,None,0,1,None,7,0,10,7,10,None,0,1,None,1,0,10,1,10,No specific ancestry but more details on general dataset charecteristics,0,1,None,7,0,10,7,10,None,0,1,None,,deepseek
36909950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,o4-mini
36909950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,gpt4-1
36909950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,gpt_4o
36909950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,gpt_5
36909950,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,gpt_5mini
36514134,1,0,10,1,10,None,0,1,None,8,0,10,8,10,None,0,1,None,1,0,10,1,10,None,0,1,None,2,0,10,2,10,European and East Asian ,0,1,None,7,0,10,7,10,None,0,1,None,,llama3
36514134,1,0,10,1,10,None,0,1,None,8,0,10,8,10,None,0,1,None,1,0,10,1,10,None,0,1,None,2,0,10,2,10,European and East Asian ,0,1,None,7,0,10,7,10,None,0,1,None,,llama3-2
36514134,1,0,10,1,10,None,0,1,None,7,0,10,7,10,None,1,3,missing overall cancer outcome,2,1,9,1,10,None,0,1,None,2,0,10,2,10,European and East Asian ,0,1,None,7,0,10,7,10,None,0,1,None,,deepseek
36514134,1,0,10,1,10,None,0,1,None,8,0,10,8,10,None,0,1,None,1,0,10,1,10,None,0,1,None,2,0,10,2,10,European and East Asian and more details,0,1,None,7,0,10,7,10,None,0,1,None,,o4-mini
36514134,1,0,10,1,10,None,0,1,None,8,0,10,8,10,None,0,1,None,2,1,9,1,10,None,0,1,None,2,0,10,2,10,European and East Asian and more details,0,1,None,7,0,10,7,10,None,0,1,None,,gpt4-1
36514134,1,0,10,1,10,None,0,1,None,7,0,10,7,10,None,1,3,missing overall cancer outcome,2,1,9,1,10,None,0,1,None,2,0,10,2,10,European and East Asian ,0,1,None,7,0,10,7,10,None,0,1,None,,gpt_4o
36514134,1,0,10,1,10,None,0,1,None,8,0,10,8,10,None,0,1,None,2,1,9,1,10,None,0,1,None,2,0,10,2,10,European and East Asian and more details,0,1,None,10,0,10,10,10,None,0,1,None,,gpt_5
36514134,1,0,10,1,10,None,0,1,None,8,0,10,8,10,None,0,1,None,2,1,9,1,10,None,0,1,None,2,0,10,2,10,European and East Asian and more details,0,1,None,7,0,10,7,10,None,0,1,None,,gpt_5mini
37829610,1,0,10,1,10,None,0,1,None,4,0,10,4,10,None,0,1,None,7,0,10,7,10,None,0,1,None,1,0,10,1,10,Details on dataset,0,1,None,5,0,10,5,10,none,0,1,None,,llama3
37829610,1,0,10,1,10,None,0,1,None,4,0,10,4,10,None,0,1,None,7,0,10,7,10,None,0,1,None,1,0,10,1,10,Details on dataset,0,1,None,5,0,10,5,10,none,0,1,None,,llama3-2
37829610,1,0,10,1,10,None,0,1,None,4,0,10,4,10,None,0,1,None,0,0,1,0,1,Did not extract at all,7,10,None,0,0,1,0,1,None,1,10,Did not extract population,3,0,10,3,10,none,0,1,None,,deepseek
37829610,2,0,10,2,10,None,0,1,None,4,0,10,4,10,None,0,1,None,8,0,10,8,10,None,0,1,None,1,0,10,1,10,Details on dataset,0,1,None,1,0,10,1,10,None,0,1,None,,o4-mini
37829610,1,0,10,1,10,None,0,1,None,4,0,10,4,10,None,0,1,None,5,0,10,5,10,None,0,1,None,1,0,10,1,10,Details on dataset,0,1,None,1,0,10,1,10,None,0,1,None,,gpt4-1
37829610,1,0,10,1,10,None,0,1,None,4,0,10,4,10,None,0,1,None,4,0,10,4,10,None,0,1,None,1,0,10,1,10,Empty list,0,1,None,2,0,10,2,10,None,0,1,None,,gpt_4o
37829610,2,0,10,2,10,None,0,1,None,4,0,10,4,10,None,0,1,None,9,0,10,9,10,None,0,1,None,1,0,10,1,10,Details on dataset,0,1,None,1,0,10,1,10,None,0,1,None,,gpt_5
37829610,2,0,10,2,10,None,0,1,None,4,0,10,4,10,None,0,1,None,8,0,10,8,10,None,0,1,None,1,0,10,1,10,Details on dataset,0,1,None,7,0,10,7,10,None,0,1,None,,gpt_5mini
38782862,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,0,0,1,0,1,Did not extract at all,1,10,Did not extract any data,,llama3
38782862,1,0,10,1,10,None,0,1,None,4,0,10,4,10,includes outcome supercategory,0,1,None,3,0,10,3,10,None,0,1,None,1,0,10,1,10,Details on dataset,0,1,None,10,0,10,10,10,None,0,1,None,,llama3-2
38782862,1,0,10,1,10,None,0,1,None,3,0,10,3,10,None,1,2,Missing out one outcome ,3,1,9,2,10,None,3,5,Missing sensitivity methods,1,0,10,1,10,No information provided,0,1,None,3,0,10,3,10,None,0,1,None,,deepseek
38782862,2,1,9,1,10,BMI is a mediator,0,1,None,3,0,10,3,10,None,1,2,Missing out one outcome ,5,0,10,5,10,None,0,1,None,1,0,10,1,10,Details on dataset,0,1,None,9,0,10,9,10,None,0,1,None,,o4-mini
38782862,1,0,10,1,10,None,0,1,None,4,0,10,4,10,includes outcome supercategory,0,1,None,4,0,10,4,10,None,0,1,None,1,0,10,1,10,Details on dataset,0,1,None,11,0,10,11,10,None,0,1,None,,gpt4-1
38782862,1,0,10,1,10,None,0,1,None,4,0,10,4,10,includes outcome supercategory,0,1,None,4,2,8,2,10,None,3,1,None,1,0,10,1,10,Details on dataset,0,1,None,9,0,10,9,10,None,0,1,None,,gpt_4o
38782862,2,1,9,1,10,BMI is a mediator,0,1,None,4,0,10,4,10,includes outcome supercategory,0,1,None,5,0,10,5,10,None,0,1,none,1,0,10,1,10,Details on dataset,0,1,None,14,0,10,14,10,None,0,1,None,,gpt_5
38782862,2,1,9,1,10,BMI is a mediator,0,1,None,4,0,10,4,10,includes outcome supercategory,0,1,None,8,0,10,8,10,None,0,1,None,1,0,10,1,10,Details on dataset,0,1,None,13,0,10,13,10,None,0,1,None,,gpt_5mini
35761866,1,0,10,1,10,None,0,1,None,1,0,10,1,10,None,0,1,None,6,0,10,6,10,None,0,1,None,1,0,10,1,10,East Asian,0,1,None,3,0,10,3,10,None,0,1,None,,llama3
